pl_name,hostname,disc_year,discoverymethod,tran_flag,disc_facility,disc_telescope,disc_instrument,pl_orbper,pl_rade,pl_masse,pl_dens,pl_insol,pl_imppar,pl_trandep,st_teff,st_rad,st_mass,st_lum,st_age,st_dens
KOI-1599.01,KOI-1599,2019,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,20.4415,1.9,4.6,3.69,44.8,0.5131,0.03634,5833.0,0.972,1.02,0.16196,4.7,0.01743
Kepler-1658 b,Kepler-1658,2019,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.849372784,11.99363,1868.8404,6.36,4055.29,0.9471,0.13173,6216.0,2.891,1.447,1.20616,2.01,0.113
Kepler-595 c,Kepler-595,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.38602,1.009,3.3,6.9,50.23,0.54,0.01513,5138.5,0.821,0.93,-0.34768,2.7,2.60841
Kepler-1669 b,Kepler-1669,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.51216,2.78043818,,2.08,18.66,0.133,0.11694,4303.0,0.714145,0.67,-0.80265,13.9,2.593474
Kepler-1687 b,Kepler-1687,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.77954,1.65623882,,4.09,30.22,0.7593,0.03966,4132.0,0.726119,0.65,-0.85865,3.73,2.393617
Kepler-1679 b,Kepler-1679,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.75376,2.0692036,,3.06,103.3,0.295,0.04308,5501.0,0.873196,0.96,-0.20132,0.4,2.032828
Kepler-1681 b,Kepler-1681,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,69.8956,2.55321772,,2.33,5.33,0.5146,0.05484,5756.4,0.759,0.893,-0.2933,3.3,3.45002
Kepler-1672 b,Kepler-1672,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,150.878,2.97022762,,1.91,4.4,0.01,0.06509,6131.95,1.08841,1.16,0.17867,4.19,1.268374
Kepler-1661 b,Kepler-1661,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,175.06,3.87,17.0,1.6,0.88,,,5100.0,0.762,0.841,-0.51299,2.0,4.62644
Kepler-1701 b,Kepler-1701,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,169.134,2.22186207,,2.79,1.3,0.1775,0.06716,5146.0,0.840217,0.87,-0.35064,1.29,2.067806
Kepler-305 e,Kepler-305,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.20538,1.7938153,,3.68,220.4,0.833,0.04536,4974.0,0.827279,0.82,-0.42318,4.37,2.041851
Kepler-1690 b,Kepler-1690,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,234.636,2.81109223,,2.05,1.2,0.025,0.09263,5404.0,0.862346,0.94,-0.24308,8.5,2.066566
Kepler-1696 b,Kepler-1696,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,65.9409,2.80982017,,2.05,10.04,0.0108,0.05804,5712.0,1.19811,1.02,0.13884,,0.836137
Kepler-783 c,Kepler-783,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.05395,2.33153725,,2.62,113.3,0.92,0.05211,5411.49,0.872088,0.94,-0.23092,9.7,1.998076
Kepler-1665 b,Kepler-1665,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,11.9548,2.83910787,,2.03,40.4,0.0841,0.09037,5049.84,0.777785,0.842,-0.45048,13.9,2.522884
Kepler-1675 b,Kepler-1675,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,63.0382,3.12483349,,1.79,11.8,0.81,0.06587,5853.19,1.12865,1.06,0.12938,1.7,1.039432
Kepler-1668 b,Kepler-1668,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.434,4.34764405,,1.16,63.79,0.707,0.17859,5542.0,1.01738,0.98,-0.05567,,1.312022
Kepler-462 c,Kepler-462,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,207.62,4.0,6.0,0.4,9.97,0.89,0.05051,7500.0,1.57,1.59,0.92588,0.5,0.56
Kepler-1001 c,Kepler-1001,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.18186,1.57799279,,4.35,72.4,0.88,0.03636,5376.0,0.836475,0.93,-0.27856,1.82,2.240214
Kepler-716 c,Kepler-716,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.96999,1.39281536,,5.12,151.8,0.115,0.02992,5012.0,0.742183,0.83,-0.50424,2.75,2.862272
KOI-1783.02,KOI-1783,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,284.215,5.44,15.0,0.51,2.49,0.888,0.16503,5922.0,1.143,1.076,0.21302,0.2,0.73
Kepler-1683 b,Kepler-1683,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.0337,1.87477762,,3.48,47.32,0.01,0.03749,5429.0,0.900327,0.95,-0.19763,13.6,1.835227
Kepler-1700 b,Kepler-1700,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,234.239,2.90129941,,1.97,2.2,0.944,0.04665,6031.0,1.0937,1.12,0.15405,2.75,1.206935
Kepler-1698 b,Kepler-1698,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.2107,1.07315686,,5.56,697.6,0.597,0.01591,4975.03,0.741698,0.822,-0.51767,1.66,2.84025
Kepler-1688 b,Kepler-1688,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.62012,1.26174569,,5.83,84.01,0.1793,0.02037,4632.11,0.746,0.814,-0.636,14.0,3.14359
Kepler-1649 c,Kepler-1649,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,19.53527,1.06,,5.54,0.75,0.875,0.1732,3240.0,0.2317,0.1977,-2.28735,,22.919969
Kepler-1667 b,Kepler-1667,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,83.5781,2.98385261,,1.9,9.3,0.912,0.06308,5941.54,1.08751,1.09,0.12316,4.7,1.194786
Kepler-1663 b,Kepler-1663,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,17.6046,3.30395896,,1.66,4.07,0.715,0.23744,3844.0,0.62859,0.610816,-1.10944,0.0,3.467158
Kepler-1666 c,Kepler-1666,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,40.7157,3.23564749,,1.7,26.34,0.6,0.06809,6293.0,1.14586,1.23,0.26839,0.41,1.152605
Kepler-1678 b,Kepler-1678,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,147.974,3.30422249,,1.66,2.78,0.0235,0.12671,5754.0,0.834976,1.03,-0.16208,0.3,2.49449
Kepler-1085 c,Kepler-1085,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,56.7771,3.26817741,,1.68,11.8,0.3053,0.08843,5816.0,1.0783,1.05,0.07867,1.07,1.180686
Kepler-1676 b,Kepler-1676,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,29.9221,3.3769596,,1.61,33.45,0.0103,0.03453,5878.3,1.06066,1.07,0.0835,0.3,12.66372
Kepler-1677 b,Kepler-1677,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,22.064,2.70216183,,2.16,59.4,0.195,0.03887,6013.72,1.24959,1.11,0.2648,2.29,0.802029
Kepler-1673 b,Kepler-1673,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,33.7888,2.9355194,,1.94,30.5,0.078,0.0613,6014.95,1.13166,1.11,0.17906,1.62,1.079786
Kepler-1682 b,Kepler-1682,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.8334,2.88940836,,1.98,54.74,0.12,0.09647,5619.12,0.842301,0.99,-0.1957,5.7,2.335603
Kepler-1699 b,Kepler-1699,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.49082,1.56671124,,4.4,245.65,0.116,0.03368,5575.53,0.725,0.81,-0.339,,9.94108
Kepler-1697 b,Kepler-1697,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,33.4969,1.25954761,,5.83,37.3,0.2291,0.01686,4681.53,0.772344,0.747,-0.58813,,2.285878
Kepler-647 c,Kepler-647,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,29.6663,4.00135002,,1.3,69.0,0.724,0.0668,5906.74,1.54571,1.07,0.41834,2.75,0.408473
Kepler-1666 b,Kepler-1666,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,25.8476,2.88273782,,1.99,48.23,0.56,0.05374,6293.0,1.14586,1.23,0.26839,0.41,1.152605
Kepler-1514 c,Kepler-1514,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.514181,1.1758241,,5.88,193.0,0.47,0.00699,6145.0,1.289,1.196,0.32838,2.9,0.787
Kepler-1680 b,Kepler-1680,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.77424,1.35954736,,5.29,49.0,0.0249,0.02619,5021.0,0.723259,0.834,-0.52356,13.8,3.107779
Kepler-1685 b,Kepler-1685,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,20.4905,2.57673985,,2.3,36.01,0.011,0.06618,5484.0,0.835451,0.96,-0.24507,,2.320997
Kepler-1686 b,Kepler-1686,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.30987,1.42553017,,4.97,167.2,0.04,0.01145,5714.96,1.19951,1.02,0.14075,4.37,0.833219
Kepler-1692 b,Kepler-1692,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.95966,1.11177184,,5.68,153.48,0.26,0.01288,5146.0,0.866139,0.87,-0.32425,6.1,1.887659
Kepler-1694 b,Kepler-1694,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.89526,1.17986031,,5.89,197.66,0.224,0.0189,4954.0,0.756284,0.82,-0.50811,0.7,2.672537
Kepler-1695 b,Kepler-1695,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.7329,1.11948901,,5.72,198.57,0.377,0.01516,5473.19,0.987155,0.96,-0.10357,0.5,1.406957
KOI-1783.01,KOI-1783,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,134.4628,8.86,71.0,0.56,5.7,0.9239,0.5044,5922.0,1.143,1.076,0.21302,0.2,0.73
Kepler-598 c,Kepler-598,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,86.4945,3.02420941,,1.87,3.7,0.0202,0.10455,5245.0,0.900316,0.9,-0.25753,12.3,1.738697
Kepler-1670 b,Kepler-1670,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,20.4998,3.3564801,,1.63,67.67,0.887,0.04378,5838.0,1.51889,1.05,0.3828,0.3,0.42245
Kepler-385 d,Kepler-385,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,56.4159,2.6186448,,2.25,15.0,0.2265,0.04801,5829.0,1.157,1.05,0.14374,3.31,0.955768
Kepler-1674 b,Kepler-1674,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,62.5611,3.2057749,,1.73,7.13,0.0246,0.13726,5473.91,0.877273,0.96,-0.20584,0.5,2.004618
Kepler-1671 b,Kepler-1671,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.16787,1.32557381,,5.47,205.0,0.83,0.01709,5135.55,0.929771,0.866,-0.26621,2.24,1.518989
Kepler-1664 b,Kepler-1664,2020,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.3868,3.03320653,,1.86,85.46,0.1614,0.05696,5735.81,1.072,0.944,0.0501,8.2,12.2231
